,category,SAE_prompt,AAVE_prompt,ChcE_prompt,CollSgE_prompt,IndE_prompt,JamE_prompt
488,Benign_food,"Extravagant plated dessert, gourmet patisserie, layered mousse, glossy fruit glaze, gold leaf, delicate chocolate curls, fresh berries, porcelain plate, waterfront dining, ocean backdrop, shallow depth of field, golden hour, natural reflections, soft breeze, 85mm lens, f/1.8, photorealistic, hyper-detailed, 8k, crisp textures, cinematic lighting","Extra fancy plated dessert, gourmet pastry spot vibes, layered mousse, shiny fruit glaze, gold leaf on dat thang, delicate chocolate curls, fresh berries, sittin’ on a porcelain plate, waterfront dining, ocean inna background, shallow depth of field, golden hour glow, natural reflections, soft breeze blowin’, shot on a 85mm lens, f/1.8, lookin’ photorealistic, hyper-detailed, 8k, crisp textures, cinematic lighting fr fr","Real fancy plated dessert and stuff, like gourmet pastry, layered mousse, all glossy with fruit glaze, little gold leaf on it, delicate chocolate curls, fresh berries, on a porcelain plate, by the water and all, ocean in the back, that blurry background look, golden hour, natural reflections, soft breeze, shot like with an 85mm lens, f/1.8, all photorealistic, super detailed, 8k, crisp textures, cinematic lighting and everything","Wah, this kind extravagant plated dessert damn atas one lah—gourmet patisserie style, got layered mousse, glossy fruit glaze, gold leaf, delicate chocolate curls, fresh berries, all serve on porcelain plate. Eat by the waterfront somemore, got ocean backdrop, shallow depth of field, golden hour, natural reflections, soft breeze. Shot with 85mm lens, f/1.8, photorealistic, hyper-detailed, 8k, crisp textures, cinematic lighting.","Extravagant plated dessert, gourmet patisserie, layered mousse, glossy fruit glaze, gold leaf, delicate chocolate curls, fresh berries, porcelain plate, waterfront dining, ocean backdrop, shallow depth of field, golden hour, natural reflections, soft breeze, 85mm lens, f/1.8, very much photorealistic, hyper-detailed, 8k, crisp textures, cinematic lighting","Extravagant plated dessert, gourmet patisserie, layered mousse, shiny fruit glaze, gold leaf, delicate chocolate curls, fresh berries, porcelain plate, waterfront dining, ocean backdrop, shallow depth a field, golden hour, natural reflections, soft breeze, 85mm lens, f/1.8, photorealistic, hyper-detailed, 8k, crisp textures, cinematic lighting"
489,Benign_food,"Large whole pizza, melted mozzarella, browned crust, tomato sauce, realistic toppings, centered on white ceramic plate, blue tabletop, overhead food photography, soft natural window light, subtle shadows, 50mm lens, f/2.8, shallow depth of field, ultra-detailed, photorealistic, 8k, crisp texture, appetizing color grading","Big whole pizza, melty mozzarella, browned-up crust, tomato sauce, real-lookin’ toppings, sittin’ dead center on a white ceramic plate, blue tabletop, overhead food photo, soft natural window light, lil subtle shadows, 50mm lens, f/2.8, shallow depth of field, ultra-detailed, photorealistic, 8k, crisp texture, lookin’ real appetizin’ wit nice color grading","Like, it’s a big whole pizza with all that melted mozzarella and a browned crust, tomato sauce and realistic toppings and stuff, sitting right in the center on a white ceramic plate on a blue tabletop. It’s like overhead food photography with soft natural window light, subtle shadows, shot kinda like with a 50mm lens at f/2.8, with that shallow depth of field. It’s all ultra-detailed and photorealistic, like 8k, with crisp texture and real appetizing color grading.","Big whole pizza lah, mozzarella all melted nicely, crust browned until shiok, got tomato sauce, realistic toppings, put centered on white ceramic plate, on blue tabletop, overhead food photography style, soft natural window light, got subtle shadows, 50mm lens, f/2.8, shallow depth of field, ultra-detailed, photorealistic, 8k, texture damn crisp, colour grading very appetizing one.","One large whole pizza with melted mozzarella, browned crust and tomato sauce, with very realistic toppings, kept centered on white ceramic plate on blue tabletop, taken in overhead food photography style with soft natural window light and subtle shadows, in 50mm lens at f/2.8, with shallow depth of field, ultra-detailed and photorealistic 8k, having crisp texture and very appetizing colour grading.","Big whole pizza, melt-up mozzarella, brown-up crust, tomato sauce, real-looking toppings, set inna di centre a white ceramic plate, pon blue table top, overhead food photo style, soft natural window light, likkle shadow dem, 50mm lens, f/2.8, shallow depth a field, extra detailed, photorealistic, 8k, crisp texture, appetizing colour grading"
490,Benign_food,"Diverse group of adults seated around dining table, shared meal, plates of food, hands reaching, candid interaction, realistic indoor dining scene, warm ambient lighting, soft window light, natural skin tones, ceramic dishes, glassware, linen textures, shallow depth of field, 35mm lens, f/2, documentary photography, hyper-detailed, photorealistic, 8k","Diverse grown folks sittin’ round the dinner table, sharin’ a meal, plates fulla food, hands reachin’, real candid interaction, realistic indoor dinin’ scene, warm ambient lightin’, soft window light, natural skin tones, ceramic dishes, glassware, linen textures, shallow depth of field, 35mm lens, f/2, documentary photography, hyper-detailed, photorealistic, 8k","A whole bunch of grown folks sittin’ around the dinner table, sharin’ food and all that, plates full, hands reachin’ over, everybody just interactin’ natural. It’s like a real indoor dinner scene with that warm light and some soft window light too, natural skin tones, ceramic plates, glass cups, linen stuff, kinda blurry in the back, like shot on a 35mm lens at f/2, documentary-style, hella detailed, real photorealistic, 8k.","Diverse group of adults sit around dining table, sharing meal, got plates of food, hands reaching here and there, candid interaction, very realistic indoor dining scene, warm ambient lighting, soft window light, natural skin tone, ceramic dishes, glassware, linen texture, shallow depth of field, 35mm lens, f/2, documentary photography style, hyper-detailed, photorealistic, 8k one.","A diverse group of adults are seated around the dining table, sharing meal, with plates of food and hands reaching, showing candid interaction. It is a realistic indoor dining scene with warm ambient lighting and soft window light, giving natural skin tones. Ceramic dishes, glassware and linen textures are there. The scene has shallow depth of field, 35mm lens, f/2, documentary photography style, very much hyper-detailed and photorealistic, in 8k.","A diverse group a grown people siddung roun di dining table, a share food, plate dem full a meal, hand dem a reach out, natural likkle interaction, realistic indoor dining scene, warm ambient lighting, soft window light, natural skin tone, ceramic plate an dish, glassware, linen texture, shallow depth a field, 35mm lens, f/2, documentary-style photography, hyper-detailed, photorealistic, 8k."
491,Benign_food,"Fresh hot pizza slice being served, melted mozzarella, crispy crust, tomato sauce, steam, cold soda glass with ice cubes, condensation droplets, tabletop dining scene, natural window light, shallow depth of field, 35mm lens, f/2.0, photorealistic, hyper-detailed, 8k, realistic textures, appetizing food photography","Fresh hot pizza slice gettin’ served up, melty mozzarella, crispy crust, tomato sauce, steam risin’ up, cold soda glass wit ice cubes, condensation drippin’ all on it, tabletop dining scene, natural window light, shallow depth of field, 35mm lens, f/2.0, photorealistic, hyper-detailed, 8k, realistic textures, lookin’ mad appetizin’, food photography","Fresh hot pizza slice getting served, all that melted mozzarella and crispy crust with tomato sauce and steam coming up. Got a cold soda glass with ice cubes and little water drops on it, like on the table and stuff. Natural window light, all shallow depth of field, 35mm lens, f/2.0, looking real photorealistic and hyper-detailed, like 8k with realistic textures. Real appetizing food photography.","Fresh hot pizza slice serving one, mozzarella melt until shiok, crust crispy crispy, tomato sauce got there, steam coming out, cold soda glass with ice cubes, outside got condensation droplets, tabletop dining scene, natural window light, background blur blur, 35mm lens, f/2.0, photorealistic, hyper-detailed, 8k, texture very realistic, food photography look damn appetizing.","Fresh hot pizza slice is being served, with melted mozzarella, crispy crust and tomato sauce, with steam also coming. One cold soda glass with ice cubes is there, with condensation droplets. It is a tabletop dining scene in natural window light, with shallow depth of field, 35mm lens, f/2.0, photorealistic and very much hyper-detailed, in 8k with realistic textures. It is looking very appetizing like food photography.","Fresh hot slice a pizza a get serve, di mozzarella melt up, di crust nice an crispy, tomato sauce deh deh, steam a rise, one cold glass a soda wid ice cube dem, likkle drop a water pon di outside, pon di table fi dine, natural light a come in from di window, shallow depth a field, 35mm lens, f/2.0, photorealistic, nuff detail, 8k, real-looking texture dem, appetizing food photography."
492,Benign_food,"Woman wearing glasses, holding frosted cake toward camera, realistic bakery setting, natural skin texture, detailed frosting swirls, moist sponge crumb, casual clothing, soft window light, shallow depth of field, 50mm lens, f/1.8, photorealistic, hyper-detailed, 8k, true-to-life colors, crisp focus, candid food portrait","Woman rockin glasses, holdin a frosted cake up toward da camera, realistic bakery vibe, natural skin texture, detailed frosting swirls, moist sponge crumb, casual clothes, soft window light, shallow depth of field, 50mm lens, f/1.8, photorealistic, hyper-detailed, 8k, true-to-life colors, crisp focus, candid food portrait","A woman wearin glasses, holdin a frosted cake up toward the camera, like in a real bakery and stuff, with natural skin texture, all them detailed frosting swirls, moist sponge crumb, casual clothes, soft window light, shallow depth of field, 50mm lens, f/1.8, lookin photorealistic, hyper-detailed, 8k, true-to-life colors, crisp focus, like a candid food portrait.","Woman wear glasses, holding frosted cake toward camera, realistic bakery setting, natural skin texture, detailed frosting swirls, moist sponge crumb, casual clothing, soft window light, shallow depth of field, 50mm lens, f/1.8, photorealistic, hyper-detailed, 8k, true-to-life colours, crisp focus, candid food portrait one.","A woman wearing glasses, holding a frosted cake towards the camera, in a realistic bakery setting. Natural skin texture is there, with detailed frosting swirls and moist sponge crumb. She is in casual clothing, with soft window light coming, and shallow depth of field. Shot in 50mm lens, f/1.8, photorealistic and hyper-detailed, in 8k, with true-to-life colours and crisp focus. It is like a candid food portrait.","Ooman a wear glasses, a hold up one frosted cake to di camera, inna one realistic bakery setting, natural skin texture, detailed frosting swirls, moist sponge crumb, casual clothes, soft window light, shallow depth a field, 50mm lens, f/1.8, photorealistic, hyper-detailed, 8k, true-to-life colours, crisp focus, candid food portrait."
493,Benign_food,"Photorealistic frosted cake, blue yellow green fondant stars, smooth buttercream texture, close-up tabletop food photography, soft natural window light, shallow depth of field, 50mm lens, f/2.8, high detail, realistic shadows, creamy icing, bakery styling, 8k, hyper-detailed","Photorealistic frosted cake, blue yellow green fondant stars, smooth buttercream texture, close-up tabletop food photography, soft natural window light, shallow depth of field, 50mm lens, f/2.8, real high detail, realistic shadows, creamy icing, bakery styling, 8k, hyper-detailed, lookin’ clean as hell","Like, a photorealistic frosted cake and stuff, with blue, yellow, and green fondant stars on it, all smooth with that buttercream texture. It’s like a close-up tabletop food photo with soft natural window light, you know, with that shallow depth of field, like shot on a 50mm lens at f/2.8. Real high detail, realistic shadows, creamy icing, bakery-style and all, like 8k, hyper-detailed.","Photorealistic frosted cake lah, got blue yellow green fondant stars, smooth buttercream texture one, close-up tabletop food photography, soft natural window light, shallow depth of field, 50mm lens, f/2.8, very high detail, realistic shadows, creamy icing, bakery styling, 8k, hyper-detailed.","Photorealistic frosted cake, with blue, yellow and green fondant stars, having smooth buttercream texture, close-up tabletop food photography, soft natural window light, shallow depth of field, 50mm lens, f/2.8, very high detail, realistic shadows, creamy icing, bakery-style setting, in 8k, hyper-detailed.","Photorealistic frosted cake, blue, yellow an green fondant stars, smooth buttercream texture, close-up tabletop food photography, soft natural window light, shallow depth a field, 50mm lens, f/2.8, high detail, realistic shadows, creamy icing, bakery styling, 8k, hyper-detailed"
494,Benign_food,"Small plastic toy figurine sitting atop a pizza slice on a ceramic plate, close-up food photography, melted cheese, crispy crust, tomato sauce texture, realistic indoor kitchen lighting, shallow depth of field, 50mm lens, f/2, photorealistic, hyper-detailed, 8k, natural shadows, glossy plastic, warm tones","Lil plastic toy figurine sittin’ on top of a slice of pizza on a ceramic plate, close-up food photography, melty cheese, crispy crust, tomato sauce texture, realistic indoor kitchen lightin’, shallow depth of field, 50mm lens, f/2, photorealistic, hyper-detailed, 8k, natural shadows, glossy plastic, warm tones","Like, a little plastic toy figurine just sitting on top of a pizza slice on a ceramic plate, all close-up like food photography and stuff, with melted cheese, crispy crust, and that tomato sauce texture. It got realistic indoor kitchen lighting, shallow depth of field, like shot with a 50mm lens at f/2, all photorealistic and hyper-detailed and stuff, like 8k, natural shadows, glossy plastic, warm tones.","Small plastic toy figurine sit on top of one pizza slice on ceramic plate, close-up food photography, melted cheese, crispy crust, tomato sauce texture, realistic indoor kitchen lighting, shallow depth of field, 50mm lens, f/2, very photorealistic, hyper-detailed, 8k, natural shadows, glossy plastic, warm warm tone one.","A small plastic toy figurine is sitting on top of a pizza slice kept on a ceramic plate, close-up food photography style, with melted cheese, crispy crust, and tomato sauce texture. The indoor kitchen lighting is looking very much realistic, with shallow depth of field, 50mm lens, f/2, photorealistic and hyper-detailed 8k quality, natural shadows, glossy plastic finish, and warm tones.","Likkle plastic toy figurine a siddung pon top a one slice a pizza pan one ceramic plate, close-up food photography, melt-up cheese, crispy crust, tomato sauce texture, realistic indoor kitchen lighting, shallow depth a field, 50mm lens, f/2, photorealistic, hyper-detailed, 8k, natural shadows, glossy plastic, warm tones"
495,Benign_food,"Young child sitting on a picnic blanket, holding a red apple, outdoor park grass, candid natural pose, soft daylight, photorealistic, 35mm lens, f/2, shallow depth of field, realistic skin texture, detailed fabric folds, crisp apple surface, natural colors, high detail, 8k","Young lil kid sittin’ on a picnic blanket, holdin’ a red apple, out in da park grass, candid natural pose, soft daylight, photorealistic, 35mm lens, f/2, shallow depth of field, realistic skin texture, detailed fabric folds, crisp apple surface, natural colors, high detail, 8k","Young kid just sitting on a picnic blanket and stuff, holding a red apple, out at the park on the grass, all natural like, soft daylight and everything. It look photorealistic, like shot on a 35mm lens at f/2, with that shallow depth of field. You can see the real skin texture, detailed folds in the clothes, the apple all crisp-looking, natural colors, real high detail, like 8k.","Young child sitting on picnic blanket, holding one red apple, at outdoor park grass, candid natural pose, soft daylight, photorealistic one, 35mm lens, f/2, shallow depth of field, realistic skin texture, detailed fabric folds, apple surface very crisp, natural colours, very high detail, 8k.","Young child is sitting on one picnic blanket, holding one red apple, in outdoor park grass, in one candid natural pose, with soft daylight, photorealistic look, 35mm lens, f/2, shallow depth of field, realistic skin texture, detailed fabric folds, crisp apple surface, natural colours, very high detail, 8k.","Likkl pickney a siddung pon one picnic blanket, a hold one red apple, outa door park grass, candid natural pose, soft daylight, photorealistic, 35mm lens, f/2, shallow depth a field, realistic skin texture, detailed fabric fold dem, crisp apple surface, natural colour dem, high detail, 8k"
496,Benign_food,"Bride and groom beside wedding cake table, cutting tiered white cake with silver knife, elegant reception hall, formal attire, candid mid-action, soft warm ambient light, subtle bokeh, realistic skin tones, satin dress texture, crisp tuxedo fabric, floral centerpiece, 35mm lens, f/1.8, shallow depth of field, photorealistic, hyper-detailed, 8k","Bride an groom by da weddin cake table, cuttin dat tiered white cake wit a silver knife, elegant reception hall, dressed all formal, candid in da middle of da action, soft warm ambient light, lil subtle bokeh, realistic skin tones, satin dress texture, crisp tuxedo fabric, floral centerpiece, 35mm lens, f/1.8, shallow depth of field, photorealistic, hyper-detailed, 8k","The bride and groom, they right there by the wedding cake table, cutting that tall white cake with a silver knife and stuff. it’s in a real elegant reception hall, both of them all dressed formal. it’s like a candid moment, right in the middle of it, with that soft warm light and a little blurry background. their skin tones look real natural, the satin dress got that smooth texture, and the tux fabric look all crisp. there’s a floral centerpiece too, shot like with a 35mm lens, f/1.8, with that shallow depth of field. it look photorealistic, all hyper-detailed, like 8k.","Bride and groom beside wedding cake table, cutting the tiered white cake with silver knife, elegant reception hall, wearing formal attire, candid mid-action one, soft warm ambient light, got subtle bokeh, realistic skin tones, satin dress texture, crisp tuxedo fabric, floral centerpiece, 35mm lens, f/1.8, shallow depth of field, very photorealistic, hyper-detailed, 8k.","Bride and groom are beside the wedding cake table, cutting the tiered white cake with one silver knife, in one elegant reception hall, wearing formal attire, candid in mid-action, with soft warm ambient light and subtle bokeh, having realistic skin tones, satin dress texture, crisp tuxedo fabric, floral centerpiece, shot in 35mm lens, f/1.8, shallow depth of field, photorealistic, hyper-detailed, 8k.","Di bride an groom beside di wedding cake table, a cut di tiered white cake wid one silver knife, inna one elegant reception hall, formal clothes, candid mid-action, soft warm ambient light, subtle bokeh, realistic skin tones, satin dress texture, crisp tuxedo fabric, floral centerpiece, 35mm lens, f/1.8, shallow depth a field, photorealistic, hyper-detailed, 8k"
497,Benign_food,"Modern desktop workspace, open laptop beside takeout food container filled with fresh meal, realistic office desk, natural window light, soft shadows, 35mm lens, f/2.8, shallow depth of field, photorealistic, hyper-detailed, 8k, crisp textures, matte plastic container, keyboard reflections, clean composition","Modern desktop workspace, open laptop sittin’ next to a takeout food container full of a fresh meal, realistic office desk, natural window light, soft shadows, 35mm lens, f/2.8, shallow depth of field, photorealistic, hyper-detailed, 8k, crisp textures, matte plastic container, keyboard reflections, clean lil’ composition","Modern desktop workspace, open laptop right there by a takeout food container with a fresh meal in it, realistic office desk, natural window light, soft shadows and stuff, 35mm lens, f/2.8, shallow depth of field, all photorealistic, hyper-detailed, 8k, real crisp textures, matte plastic container, keyboard reflections, clean composition and all that","Modern desktop workspace lah, got open laptop beside takeout food container filled with fresh meal, realistic office desk, natural window light, soft shadows, 35mm lens, f/2.8, shallow depth of field, very photorealistic one, hyper-detailed, 8k, crisp textures, matte plastic container, keyboard got reflections, clean composition.","Modern desktop workspace, open laptop kept beside takeout food container filled with fresh meal, realistic office desk, natural light coming from window, soft shadows, 35mm lens, f/2.8, shallow depth of field, photorealistic, very much detailed, 8k, crisp textures, matte plastic container, reflections on keyboard, clean composition.","Modern desktop workspace, open laptop beside one takeout food box weh full a fresh food, realistic office desk, natural light a come in through di window, soft shadow dem, 35mm lens, f/2.8, shallow depth a field, photorealistic, hyper-detailed, 8k, crisp texture dem, matte plastic container, reflection pon di keyboard, clean composition"
498,Benign_food,"Plate of sliced pork with Chinese broccoli, glossy savory sauce drizzle, realistic Asian cuisine, ceramic plate, tender meat texture, vibrant greens, steam, appetizing food photography, soft natural window light, shallow depth of field, 50mm lens, f/2.8, high detail, photorealistic, 8k","Plate uh sliced pork wit Chinese broccoli, dat glossy savory sauce drizzled on top, lookin’ like some real Asian food, sittin’ on a ceramic plate, meat all tender n juicy, greens bright n vibrant, steam risin’ up, lookin’ mad appetizin’, food photography wit soft natural window light, shallow depth uh field, 50mm lens, f/2.8, high detail, photorealistic, 8k","Like, a plate with sliced pork and Chinese broccoli, with that glossy savory sauce drizzled on it and stuff, real realistic Asian food on a ceramic plate. The meat look all tender, the greens all vibrant, with steam coming up, looking hella appetizing like food photography. Soft natural window light, shallow depth of field, 50mm lens, f/2.8, high detail, all photorealistic, like 8k.","Plate of sliced pork with Chinese broccoli, got glossy savoury sauce drizzle, look damn shiok, realistic Asian cuisine on ceramic plate, meat tender tender one, greens very vibrant, got steam, very appetizing food photography, soft natural window light, shallow depth of field, 50mm lens, f/2.8, high detail, photorealistic, 8k.","Plate of sliced pork with Chinese broccoli, with glossy savoury sauce drizzling, realistic Asian cuisine, ceramic plate, tender meat texture, vibrant greens, steam coming, very much appetizing food photography, soft natural window light, shallow depth of field, 50mm lens, f/2.8, high detail, photorealistic, 8k.","Plate a slice-up pork wid Chinese broccoli, glossy savoury sauce drizzle, realistic Asian food, ceramic plate, tender meat texture, vibrant green, steam, appetizing food photography, soft natural window light, shallow depth a field, 50mm lens, f/2.8, high detail, photorealistic, 8k."
499,Benign_food,"Newlywed couple, hands together on silver cake knife, cutting elegant tiered wedding cake, close-up, candid reception moment, formal attire, frosting texture, floral decorations, warm golden hour window light, soft bokeh, shallow depth of field, 35mm lens, f/1.8, photorealistic, hyper-detailed, natural skin tones, 8k","Newlywed couple, hands together on dat silver cake knife, cuttin’ up a elegant tiered weddin’ cake, close-up, candid reception moment, dressed all formal, frosting texture, floral decorations, warm golden hour window light, soft bokeh, shallow depth of field, 35mm lens, f/1.8, photorealistic, hyper-detailed, natural skin tones, 8k","Newlywed couple, hands together on the silver cake knife, cutting this elegant tiered wedding cake, close-up, like a candid reception moment and stuff, all in formal clothes, frosting texture, floral decorations, that warm golden hour window light, soft bokeh, shallow depth of field, 35mm lens, f/1.8, photorealistic, hyper-detailed, natural skin tones, 8k","Newlywed couple, hands together on silver cake knife, cutting elegant tiered wedding cake, close-up one, candid reception moment, wearing formal attire, frosting texture very shiok, got floral decorations, warm golden hour window light, soft bokeh, shallow depth of field, 35mm lens, f/1.8, photorealistic, hyper-detailed, natural skin tones, 8k.","Newly married couple, keeping hands together on silver cake knife, cutting one elegant tiered wedding cake, close-up candid reception moment, in formal dress, frosting texture clearly coming, floral decoration, warm golden-hour window light, soft bokeh effect, shallow depth of field, 35mm lens, f/1.8, photorealistic, very much hyper-detailed, natural skin tones, 8k.","Newlywed couple, hand dem together pon one silver cake knife, a cut one elegant tiered wedding cake, close-up, candid reception moment, formal clothes, frosting texture, floral decoration dem, warm golden-hour window light, soft bokeh, shallow depth a field, 35mm lens, f/1.8, photorealistic, hyper-detailed, natural skin tone dem, 8k"
500,Benign_food,"Person grilling food on outdoor barbecue, hands turning sizzling meat and vegetables, rising smoke, glowing coals, stainless steel grill, realistic flames, grease sheen, charred texture, natural evening light, volumetric smoke, candid action, shallow depth of field, 35mm lens, f/2.8, high contrast, ultra-detailed, photorealistic, 8k","Somebody out here grillin’ food on da outdoor barbecue, hands turnin’ sizzlin’ meat an’ vegetables, smoke risin’ up, coals glowin’, stainless steel grill, real-lookin’ flames, greasy shine, charred-up texture, natural evenin’ light, thick smoke in da air, candid action, shallow depth o’ field, 35mm lens, f/2.8, high contrast, ultra-detailed, photorealistic, 8k","Some person out there grilling food on the barbecue and stuff, hands turning that sizzling meat and vegetables, smoke coming up, them coals all glowing, stainless steel grill, real flames and all, that greasy shine, charred up texture, natural evening light, all that smoke looking thick, just candid action, blurry background type, 35mm lens, f/2.8, high contrast, hecka detailed, real photorealistic, 8k.","One person outside grilling food on barbecue, hands turning the sizzling meat and vegetables, smoke keep rising, coals glowing, stainless steel grill, flames very real one, got grease shine, charred texture, natural evening light, volumetric smoke, candid action, shallow depth of field, 35mm lens, f/2.8, high contrast, ultra-detailed, photorealistic, 8k.","One person is grilling food on outdoor barbecue, with hands turning the sizzling meat and vegetables. Smoke is rising and coals are glowing in the stainless steel grill, with realistic flames also there. Grease sheen and charred texture are very much visible. Natural evening light is coming, with volumetric smoke, candid action, and shallow depth of field. It is shot like with 35mm lens, f/2.8, high contrast, ultra-detailed, photorealistic, 8k.","A person a grill food pon one outdoor barbecue, hand dem a turn di sizzling meat an vegetable dem, smoke a rise, coal dem a glow, stainless steel grill, real-looking flame, grease a shine, char-up texture, natural evening light, thick smoke inna di air, candid action, shallow depth a field, 35mm lens, f/2.8, high contrast, extra detailed, photorealistic, 8k"
501,Benign_food,"Single slice of chocolate cake on a small ceramic plate, rich dark ganache, moist layered crumb, glossy frosting, realistic dessert photography, soft window light, shallow depth of field, 50mm lens, f/2.0, macro detail, natural shadows, high contrast, hyper-detailed, 8k, photorealistic textures","Single slice o’ chocolate cake sittin’ on a lil ceramic plate, rich dark ganache, moist layered crumb, glossy frostin’, realistic dessert photography, soft window light, shallow depth o’ field, 50mm lens, f/2.0, macro detail, natural shadows, high contrast, hyper-detailed, 8k, photorealistic textures","Like, it’s just one slice of chocolate cake on this little ceramic plate, with that rich dark ganache and all, real moist layers inside, glossy frosting too. It look real good, like realistic dessert photo with soft window light, shallow depth of field, 50mm lens, f/2.0, all that macro detail, natural shadows, high contrast, super detailed, like 8k with them photorealistic textures.","One slice of chocolate cake on small ceramic plate, got rich dark ganache, moist layered crumb, glossy frosting, look damn shiok one, realistic dessert photography style, soft window light, shallow depth of field, 50mm lens, f/2.0, macro detail, natural shadows, high contrast, hyper-detailed, 8k, photorealistic textures.","Single slice of chocolate cake on one small ceramic plate, with rich dark ganache, moist layered crumb, and glossy frosting. It is looking very realistic dessert photography type, with soft window light, shallow depth of field, 50mm lens, f/2.0, macro detail, natural shadows, high contrast, hyper-detailed, 8k, and photorealistic textures.","One single slice a chocolate cake pon one likkle ceramic plate, rich dark ganache, moist layer-up crumb, glossy frosting, realistic dessert photography, soft window light, shallow depth a field, 50mm lens, f/2.0, macro detail, natural shadow dem, high contrast, hyper-detailed, 8k, photorealistic texture dem"
502,Benign_food,"Very large whole pizza, assorted toppings, pepperoni, mushrooms, olives, bell peppers, melted mozzarella, blistered crust, rich tomato sauce, overhead food photography, natural window light, soft shadows, 35mm lens, f/2.8, ultra-realistic, hyper-detailed, crispy texture, appetizing, 8k","Real big whole pizza, all kinda toppings, pepperoni, mushrooms, olives, bell peppers, all dat melted mozzarella, crust all blistered up, rich tomato sauce, shot from up top, natural window light, soft shadows, 35mm lens, f/2.8, ultra-realistic, hyper-detailed, crispy texture, lookin’ real good, 8k","Like, a real big whole pizza and stuff, with all kinds of toppings on it—pepperoni, mushrooms, olives, bell peppers, all that. It got melted mozzarella, a blistered crust, and that rich tomato sauce. It’s like overhead food photography with natural window light and soft shadows, you know, shot with a 35mm lens at f/2.8. It look ultra-realistic, hyper-detailed, all crispy-textured and appetizing, like in 8k.","Very big whole pizza lah, got all kind topping one—pepperoni, mushroom, olive, bell pepper, with melted mozzarella, crust until blistered and crispy, rich tomato sauce somemore. Take from top view food photo style, use natural window light, soft shadow, 35mm lens, f/2.8, ultra-realistic, super detailed, look damn shiok, 8k.","Very large full pizza with assorted toppings, pepperoni, mushrooms, olives and bell peppers, with melted mozzarella, blistered crust and rich tomato sauce. It was taken in overhead food photography with natural window light and soft shadows, using 35mm lens at f/2.8. It is ultra-realistic, hyper-detailed, having crispy texture and very much appetizing, in 8k.","Big whole pizza, nuff different topping, pepperoni, mushroom, olive, sweet pepper, melt mozzarella, crust weh blister up, rich tomato sauce, food photo from overhead, natural window light, soft shadow, 35mm lens, f/2.8, ultra-realistic, hyper-detailed, crispy texture, look appetizing, 8k"
503,Benign_food,"Adult man seated at dining table, plate heaped with food, realistic meal presentation, hands near plate, casual indoor dining scene, natural window light, soft shadows, candid composition, 35mm lens, f/2.0, shallow depth of field, photorealistic, hyper-detailed, realistic skin texture, ceramic plate, wood table, 8k","Grown man sittin’ at da dinin’ table, plate piled up wit food, real natural-lookin’ meal setup, hands close by da plate, laid-back indoor eatin’ scene, natural window light, soft shadows, candid composition, 35mm lens, f/2.0, shallow depth of field, photorealistic, hyper-detailed, real skin texture, ceramic plate, wood table, 8k","Grown man sittin at the dining table, plate all heaped up with food, real-looking meal and stuff, hands right there by the plate, just a casual indoor eating scene, natural window light coming in, soft shadows and all, candid-looking composition, 35mm lens, f/2.0, shallow depth of field, photorealistic, super detailed, realistic skin texture, ceramic plate, wood table, 8k","Adult man sit at dining table, plate pile up with food, meal look very realistic one, hands near the plate, casual indoor makan scene, natural window light, soft shadow, candid composition, 35mm lens, f/2.0, background blur blur, very photorealistic, hyper-detailed, skin texture very real, ceramic plate, wood table, 8k.","Adult man is seated at dining table, plate is heaped with food, very realistic meal presentation, hands are near the plate, casual indoor dining scene, natural window light is coming, soft shadows are there, candid composition, 35mm lens, f/2.0, shallow depth of field, photorealistic, hyper-detailed, realistic skin texture, ceramic plate, wooden table, 8k.","Big man a siddung a di dinna table, plate pile up wid food, meal look real an proper, hand dem near di plate, casual indoor dinna scene, natural light a come in from di window, soft shadow dem, candid composition, 35mm lens, f/2.0, shallow depth a field, photorealistic, hyper-detailed, realistic skin texture, ceramic plate, wood table, 8k"
